timestamp,x,y
1737953312.3092172,309,158
1737953312.3092172,309,159
1737953312.3493593,310,159
1737953312.3493593,311,159
1737953312.3916724,312,159
1737953312.3916724,313,159
1737953312.4290922,315,159
1737953312.4290922,316,159
1737953312.4694104,317,159
1737953312.4694104,319,158
1737953312.499536,320,158
1737953312.499536,320,157
1737953312.5342865,321,156
1737953312.5342865,322,155
1737953312.560853,322,154
1737953312.560853,322,154
1737953312.594348,322,153
1737953312.594348,322,153
1737953312.6292825,321,153
1737953312.6292825,320,154
1737953312.6292825,319,155
1737953312.6621387,317,155
1737953312.6621387,316,156
1737953312.6994212,314,157
1737953312.6994212,312,158
1737953312.7305577,310,159
1737953312.7305577,309,160
1737953312.7305577,307,160
1737953312.7694075,306,160
1737953312.7694075,306,160
1737953312.799065,305,160
1737953312.799065,305,160
1737953312.839203,304,160
1737953312.839203,304,160
1737953312.8693602,305,160
1737953312.8693602,305,160
1737953312.8693602,306,160
1737953312.9015863,306,160
1737953312.909093,307,160
1737953312.9390702,308,160
1737953312.9390702,309,160
1737953312.9694035,310,160
1737953312.9694035,311,160
1737953313.009245,311,160
1737953313.009245,311,160
1737953313.0394151,312,160
1737953313.0394151,312,160
1737953313.0792255,311,160
1737953313.0792255,311,160
1737953313.124616,311,160
1737953313.124616,311,160
1737953313.159485,311,160
1737953313.159485,311,160
1737953313.1942298,312,160
1737953313.1942298,312,160
1737953313.2291713,313,161
1737953313.2291713,313,161
1737953313.264296,313,161
1737953313.264296,313,161
1737953313.2944367,314,161
1737953313.2944367,314,161
1737953313.329574,314,161
1737953313.329574,314,161
1737953313.3643117,314,161
1737953313.3643117,314,161
1737953313.3996296,314,161
1737953313.3996296,314,161
1737953313.4293644,314,161
1737953313.4343762,314,161
1737953313.4643724,314,161
1737953313.4643724,314,161
1737953313.4991808,313,161
1737953313.4991808,313,161
1737953313.5343204,313,161
1737953313.5343204,312,161
1737953313.5645518,312,161
1737953313.5645518,312,161
1737953313.6043332,312,161
1737953313.6043332,312,161
1737953313.629505,312,161
1737953313.629505,312,161
1737953313.6640823,312,161
1737953313.6640823,312,161
1737953313.699596,312,161
1737953313.699596,312,161
1737953313.7421098,312,161
1737953313.7421098,312,161
1737953313.7918987,312,160
1737953313.7994037,312,160
1737953313.8408697,312,160
1737953313.8408697,312,160
1737953313.8893902,312,160
1737953313.8893902,312,160
1737953313.9396496,313,160
1737953313.9396496,313,160
1737953313.9793353,313,160
1737953313.9793353,313,160
1737953314.0296378,313,160
1737953314.0296378,313,160
1737953314.0643563,313,160
1737953314.0643563,314,160
1737953314.099547,314,160
1737953314.099547,314,160
1737953314.134348,314,160
1737953314.134348,314,160
1737953314.1734097,314,160
1737953314.1734097,314,160
1737953314.2143133,314,160
1737953314.2143133,314,160
1737953314.249384,314,160
1737953314.249384,314,160
1737953314.289644,314,160
1737953314.291149,314,160
1737953314.3296442,313,160
1737953314.3296442,313,160
1737953314.3644118,313,160
1737953314.3694189,313,160
1737953314.3994346,313,160
1737953314.3994346,313,160
1737953314.429496,313,160
1737953314.429496,313,160
1737953314.4695563,313,160
1737953314.4695563,313,160
1737953314.5223844,313,160
1737953314.5223844,313,160
1737953314.5593069,313,160
1737953314.5593069,313,160
1737953314.599562,314,161
1737953314.599562,314,161
1737953314.629393,314,161
1737953314.629393,315,161
1737953314.6693668,315,161
1737953314.6693668,315,161
1737953314.704252,315,161
1737953314.704252,315,161
1737953314.7293837,315,161
1737953314.7293837,314,161
1737953314.7695663,314,160
1737953314.7695663,314,160
1737953314.8043904,313,160
1737953314.8043904,314,160
1737953314.8295777,314,160
1737953314.8295777,315,160
1737953314.8295777,316,160
1737953314.8629954,318,160
1737953314.8974488,319,160
1737953314.8974488,321,160
1737953314.9316142,322,160
1737953314.9316142,323,160
1737953314.964837,323,161
1737953314.969346,322,161
1737953314.9993792,321,161
1737953314.9993792,319,162
1737953315.031783,317,162
1737953315.031783,315,162
1737953315.0694697,312,162
1737953315.0694697,310,162
1737953315.0694697,308,162
1737953315.099388,306,162
1737953315.099388,305,162
1737953315.099388,304,162
1737953315.1328225,304,162
1737953315.1328225,304,162
1737953315.182431,304,162
1737953315.182431,305,162
1737953315.2195172,306,162
1737953315.2195172,306,162
1737953315.2195172,307,162
1737953315.2525527,308,162
1737953315.259059,309,161
1737953315.289228,309,161
1737953315.289228,310,161
1737953315.3219445,310,161
1737953315.3219445,311,161
1737953315.359152,311,161
1737953315.359152,312,161
1737953315.3994462,312,161
1737953315.3994462,312,161
1737953315.4292655,313,161
1737953315.4292655,313,161
1737953315.4592516,313,161
1737953315.4592516,313,161
1737953315.4993696,312,161
1737953315.4993696,312,161
1737953315.5294423,311,160
1737953315.5294423,310,160
1737953315.569249,309,160
1737953315.569249,308,160
1737953315.59933,307,159
1737953315.59933,306,159
1737953315.6393497,305,159
1737953315.6393497,305,159
1737953315.6393497,305,159
1737953315.6896186,305,159
1737953315.6896186,305,159
1737953315.6896186,306,159
1737953315.7192788,308,159
1737953315.7192788,310,159
1737953315.7501743,312,159
1737953315.7501743,314,159
1737953315.7844431,316,159
1737953315.7844431,319,159
1737953315.7844431,321,159
1737953315.812865,322,159
1737953315.8467107,324,159
1737953315.8492165,324,159
1737953315.8806117,325,160
1737953315.9154084,324,160
1737953315.9154084,324,160
1737953315.9154084,323,160
1737953315.959376,322,161
1737953315.959376,320,161
1737953315.9895504,319,161
1737953315.9895504,318,161
1737953315.9895504,317,161
1737953316.0244572,316,161
1737953316.0244572,316,160
1737953316.0244572,315,160
1737953316.0596616,315,160
1737953316.0596616,315,160
1737953316.084483,315,160
1737953316.084483,315,159
1737953316.1194382,315,159
1737953316.1194382,316,159
1737953316.1514735,316,159
1737953316.1514735,316,159
1737953316.1514735,316,159
1737953316.1893663,316,159
1737953316.1893663,317,159
1737953316.2294884,317,159
1737953316.2294884,318,158
1737953316.279565,318,158
1737953316.279565,319,158
1737953316.3191168,320,158
1737953316.3191168,320,158
1737953316.369241,321,158
1737953316.369241,321,158
1737953316.4196749,322,158
1737953316.4246836,322,158
1737953316.46958,322,158
1737953316.46958,322,158
1737953316.5243206,321,158
1737953316.5243206,321,158
1737953316.5744948,321,158
1737953316.5744948,321,158
1737953316.6193304,320,158
1737953316.6193304,320,158
1737953316.6793685,320,158
1737953316.6793685,319,158
1737953316.7292824,319,157
1737953316.7292824,318,157
1737953316.7735395,318,157
1737953316.7735395,317,157
1737953316.8118694,317,156
1737953316.8118694,316,156
1737953316.8118694,316,156
1737953316.8592546,317,155
1737953316.8592546,317,155
1737953316.9096255,318,155
1737953316.9096255,319,155
1737953316.9611025,320,155
1737953316.9945488,321,156
1737953316.9985569,322,156
1737953317.0396795,323,156
1737953317.0742629,324,157
1737953317.0742629,324,157
1737953317.1145797,324,158
1737953317.1145797,324,158
1737953317.1636107,323,158
1737953317.1636107,323,158
1737953317.1636107,322,159
1737953317.1636107,322,159
1737953317.219214,322,159
1737953317.219214,322,159
1737953317.2676835,322,159
1737953317.2676835,322,158
1737953317.3092704,321,158
1737953317.3174577,321,158
1737953317.369289,321,158
1737953317.369289,321,158
1737953317.4096873,320,158
1737953317.4096873,319,157
1737953317.4693024,319,157
1737953317.4693024,318,157
1737953317.5195,317,157
1737953317.5195,317,156
1737953317.5695243,316,156
1737953317.5695243,316,156
1737953317.5695243,316,156
1737953317.6174638,317,156
1737953317.619473,318,156
1737953317.679554,319,156
1737953317.679554,320,156
1737953317.729136,321,157
1737953317.729136,322,157
1737953317.7710428,323,157
1737953317.7710428,324,157
1737953317.8101976,325,157
1737953317.8101976,325,157
1737953317.8101976,325,157
1737953317.9046118,324,157
1737953317.9046118,323,157
1737953317.9046118,322,157
1737953317.953384,321,157
1737953317.953384,320,156
1737953317.9594414,319,156
1737953318.0041916,318,156
1737953318.0041916,317,155
1737953318.009208,317,155
1737953318.053332,316,155
1737953318.053332,316,155
1737953318.0593462,316,155
1737953318.0593462,316,155
1737953318.099603,315,156
1737953318.099603,315,156
1737953318.099603,314,156
1737953318.099603,314,157
1737953318.1535225,313,157
1737953318.1535225,312,158
1737953318.1995492,312,158
1737953318.1995492,312,159
1737953318.2534833,313,159
1737953318.2534833,313,159
1737953318.3093002,314,159
1737953318.3093002,316,160
1737953318.3641548,317,160
1737953318.3641548,318,160
1737953318.409508,320,160
1737953318.409508,321,160
1737953318.4548547,322,160
1737953318.4548547,322,161
1737953318.5095348,322,161
1737953318.5593634,322,161
1737953318.5995667,321,161
1737953318.6404333,319,161
1737953318.6404333,317,161
1737953318.6894724,315,161
1737953318.6894724,313,161
1737953318.6894724,311,161
1737953318.7244794,309,161
1737953318.7244794,307,160
1737953318.7542255,306,160
1737953318.7542255,305,160
1737953318.7893972,304,160
1737953318.7893972,304,160
1737953318.7893972,304,160
1737953318.819103,304,160
1737953318.819103,305,160
1737953318.819103,306,160
1737953318.8544722,307,159
1737953318.8544722,309,159
1737953318.8544722,310,159
1737953318.8891668,312,158
1737953318.8891668,314,158
1737953318.9193647,317,158
1737953318.9193647,319,157
1737953318.954626,320,157
1737953318.9869237,322,157
1737953319.0253534,322,157
1737953319.0591362,323,157
1737953319.0929556,323,156
1737953319.129604,322,156
1737953319.129604,322,156
1737953319.129604,321,156
1737953319.1618657,320,156
1737953319.1618657,319,156
1737953319.1991956,318,156
1737953319.1991956,317,157
1737953319.1991956,317,157
1737953319.2293773,316,158
1737953319.2293773,315,158
1737953319.262679,314,159
1737953319.262679,314,159
1737953319.2993896,313,160
1737953319.2993896,313,160
1737953319.3372464,313,160
1737953319.3393157,313,161
1737953319.369041,313,161
1737953319.369041,313,161
1737953319.3993647,313,161
1737953319.3993647,312,161
1737953319.4412556,312,161
1737953319.4422145,312,161
1737953319.4676003,311,161
1737953319.4676003,311,161
1737953319.4994924,311,161
1737953319.4994924,310,161
1737953319.5296426,310,161
1737953319.5296426,309,161
1737953319.5591888,309,161
1737953319.5591888,309,161
1737953319.5591888,308,162
1737953319.589511,308,162
1737953319.589511,308,162
1737953319.589511,307,162
1737953319.6395383,307,162
1737953319.6395383,306,162
1737953319.640547,306,162
1737953319.679554,306,162
1737953319.679554,305,163
1737953319.7092378,305,163
1737953319.7092378,305,163
1737953319.7092378,305,163
1737953319.7555263,306,163
1737953319.7555263,306,163
1737953319.8201473,307,164
1737953319.8211582,308,164
1737953319.899154,308,164
1737953319.899154,309,164
1737953319.9373224,309,164
1737953319.9373224,309,164
1737953319.9710765,309,164
1737953319.9710765,308,164
1737953320.0199957,308,164
1737953320.0210717,307,164
1737953320.0593865,307,165
1737953320.0593865,306,165
1737953320.1092713,305,165
1737953320.1092713,305,165
1737953320.1092713,304,165
1737953320.1595318,304,165
1737953320.1595318,304,165
1737953320.1595318,305,165
1737953320.209553,305,165
1737953320.209553,305,165
1737953320.2553413,306,165
1737953320.2553413,306,165
1737953320.2944806,306,165
1737953320.2944806,306,165
1737953320.336701,306,165
1737953320.336701,306,165
1737953320.373464,306,165
1737953320.3795328,306,165
1737953320.3795328,306,165
1737953320.4244294,306,165
1737953320.4244294,307,165
1737953320.4691255,307,165
1737953320.4691255,308,165
1737953320.5294628,308,165
1737953320.5294628,309,164
1737953320.5324757,310,164
1737953320.574424,312,164
1737953320.574424,313,164
1737953320.6191587,314,164
1737953320.6191587,316,164
1737953320.6191587,317,164
1737953320.6591482,318,164
1737953320.7094302,318,164
1737953320.7094302,318,164
1737953320.7595222,318,164
1737953320.7595222,317,163
1737953320.799544,316,163
1737953320.799544,315,163
1737953320.799544,313,162
1737953320.8493211,312,162
1737953320.8493211,310,162
1737953320.899321,309,161
1737953320.899321,308,161
1737953320.949558,307,161
1737953320.9545696,306,161
1737953320.9545696,306,161
1737953320.9991307,305,162
1737953320.9991307,305,162
1737953321.039583,305,162
1737953321.0491636,305,163
1737953321.1012793,305,163
1737953321.1012793,305,163
1737953321.1012793,305,164
1737953321.149374,305,164
1737953321.149374,305,164
1737953321.1993873,305,164
1737953321.1993873,305,164
1737953321.2491653,305,164
1737953321.2491653,304,163
1737953321.292389,304,163
1737953321.292389,304,163
1737953321.3495142,303,162
1737953321.3495142,303,162
1737953321.3495142,303,162
1737953321.399567,303,161
1737953321.399567,303,161
1737953321.4396052,304,161
1737953321.4396052,304,161
1737953321.4492364,305,161
1737953321.4892905,306,161
1737953321.4892905,307,161
1737953321.5395908,308,161
1737953321.5395908,309,161
1737953321.589537,310,161
1737953321.589537,311,161
1737953321.639496,313,161
1737953321.639496,314,161
1737953321.7045283,315,160
1737953321.7045283,316,160
1737953321.7566662,317,159
1737953321.7576745,318,159
1737953321.7924874,318,158
1737953321.8495088,318,158
1737953321.884606,318,158
1737953321.884606,317,158
1737953321.9145355,316,158
1737953321.9145355,314,158
1737953321.949375,313,159
1737953321.949375,312,159
1737953321.9913292,312,160
1737953321.9913292,313,161
1737953321.9913292,314,162
1737953322.0412917,316,162
1737953322.0412917,319,163
1737953322.0412917,322,164
1737953322.079139,325,164
1737953322.12551,328,164
1737953322.12551,331,164
1737953322.12551,333,164
1737953322.1752543,335,164
1737953322.224139,336,164
1737953322.2692175,336,164
1737953322.2692175,335,164
1737953322.2692175,334,164
1737953322.3291352,333,164
1737953322.3793328,332,164
1737953322.3793328,330,164
1737953322.4236803,329,164
1737953322.46938,327,164
1737953322.5231936,325,164
1737953322.569244,324,164
1737953322.569244,323,164
1737953322.612345,321,164
1737953322.612345,320,164
1737953322.612345,319,164
1737953322.612345,319,164
1737953322.6694057,318,164
1737953322.6694057,318,164
1737953322.7120109,318,164
1737953322.7120109,318,164
1737953322.7616403,317,164
1737953322.7993903,317,164
1737953322.7993903,317,164
1737953322.8509889,316,164
1737953322.8509889,316,164
1737953322.9002235,316,164
1737953322.9002235,316,164
1737953322.9510157,316,164
1737953322.9510157,316,164
1737953323.001365,316,164
1737953323.001365,316,164
1737953323.0414429,317,164
1737953323.0911057,317,164
1737953323.0911057,317,164
1737953323.140934,318,164
1737953323.140934,318,164
1737953323.1902318,318,164
1737953323.2296798,318,164
1737953323.2296798,319,163
1737953323.2795672,319,163
1737953323.2795672,320,163
1737953323.2795672,320,163
1737953323.325422,320,163
1737953323.3692305,321,163
1737953323.4235368,321,163
1737953323.4692285,321,163
1737953323.4692285,321,163
1737953323.519333,320,163
1737953323.5233734,320,163
1737953323.579359,321,163
1737953323.579359,321,163
1737953323.623683,322,163
1737953323.6291957,323,162
1737953323.673467,324,162
1737953323.673467,325,162
1737953323.7237892,326,162
1737953323.7693896,327,162
1737953323.840298,327,162
1737953323.8934464,327,162
1737953323.8934464,326,162
1737953323.9495213,325,162
1737953323.9495213,323,162
1737953323.9996085,321,162
1737953323.9996085,319,162
1737953324.0493762,317,162
1737953324.0493762,316,162
1737953324.0797167,314,162
1737953324.0797167,313,162
1737953324.0893576,313,161
1737953324.1408055,313,161
1737953324.1996057,313,160
1737953324.1996057,313,160
1737953324.2441978,313,159
1737953324.2441978,313,158
1737953324.2441978,313,158
1737953324.2492616,314,158
1737953324.2895155,314,157
1737953324.2895155,315,157
1737953324.3291194,315,157
1737953324.3291194,316,157
1737953324.3291194,318,158
1737953324.3594522,319,158
1737953324.3594522,320,159
1737953324.3996017,322,159
1737953324.4295783,323,159
1737953324.4295783,325,160
1737953324.459422,327,160
1737953324.4890578,329,160
1737953324.5209615,330,160
1737953324.5209615,332,160
1737953324.5553925,334,160
1737953324.5941927,335,159
1737953324.5941927,336,159
1737953324.6224277,336,158
1737953324.6224277,336,158
1737953324.659171,335,157
1737953324.659171,334,157
1737953324.691429,332,157
1737953324.729417,330,157
1737953324.729417,327,157
1737953324.7609038,325,157
1737953324.7609038,323,157
1737953324.794343,321,158
1737953324.7994263,320,158
1737953324.8290694,319,159
1737953324.8290694,318,159
1737953324.861681,318,160
1737953324.861681,317,160
1737953324.861681,317,161
1737953324.9024513,316,161
1737953324.9035556,316,162
1737953324.929481,316,162
1737953324.9357567,316,162
1737953324.9709177,316,162
1737953324.9709177,316,162
1737953325.0097322,316,162
1737953325.0097322,317,162
1737953325.039292,318,162
1737953325.039292,319,162
1737953325.080417,320,162
1737953325.080417,321,161
1737953325.114369,322,161
1737953325.1494057,323,161
1737953325.180654,324,160
1737953325.180654,325,160
1737953325.229114,326,160
1737953325.2394016,326,160
1737953325.2394016,326,159
1737953325.2692196,326,159
1737953325.3035223,326,159
1737953325.304526,325,159
1737953325.3360133,323,159
1737953325.3691726,322,159
1737953325.3691726,320,159
1737953325.3691726,319,159
1737953325.4106483,317,159
1737953325.4106483,316,159
1737953325.449413,315,158
1737953325.449413,314,158
1737953325.4893298,314,158
1737953325.4893298,314,158
1737953325.5289953,314,158
1737953325.5289953,314,157
1737953325.572139,314,157
1737953325.572139,314,157
1737953325.609059,314,157
1737953325.609059,314,157
1737953325.6550486,314,157
1737953325.656191,314,157
1737953325.6934085,314,157
1737953325.6934085,314,157
1737953325.7291477,313,157
1737953325.7291477,313,157
1737953325.7695093,313,157
1737953325.7695093,313,157
1737953325.829094,313,157
1737953325.829094,313,157
1737953325.8694572,314,157
1737953325.8694572,314,157
1737953325.8992608,314,157
1737953325.8992608,314,157
1737953325.959494,314,157
1737953325.959494,314,157
1737953325.999297,313,157
1737953325.999297,313,157
1737953326.0390184,313,157
1737953326.0390184,313,157
1737953326.0390184,313,156
1737953326.0914965,312,156
1737953326.0914965,312,156
1737953326.1408343,312,156
1737953326.1408343,312,156
1737953326.1820347,312,156
1737953326.1820347,313,156
1737953326.2190998,313,156
1737953326.2190998,313,156
1737953326.256125,314,156
1737953326.256125,314,156
1737953326.3090942,315,156
1737953326.3090942,315,156
1737953326.3507686,316,156
1737953326.3507686,316,156
1737953326.4091904,317,156
1737953326.4091904,317,156
1737953326.4535005,318,156
1737953326.4535005,319,156
1737953326.4990425,319,156
1737953326.4990425,320,157
1737953326.533043,321,157
1737953326.533043,322,157
1737953326.5813625,323,157
1737953326.5823638,324,158
1737953326.6257896,324,158
1737953326.6257896,325,158
1737953326.6706636,326,159
1737953326.671667,326,160
1737953326.7027898,326,160
1737953326.7027898,327,161
1737953326.7392504,327,162
1737953326.7392504,327,162
1737953326.7740824,328,163
1737953326.7740824,328,164
1737953326.809177,328,164
1737953326.809177,329,164
1737953326.8391843,330,165
1737953326.8391843,331,165
1737953326.882697,332,165
1737953326.882697,333,165
1737953326.9192097,334,165
1737953326.9192097,336,166
1737953326.9192097,337,166
1737953326.9542725,339,166
1737953326.9542725,341,166
1737953326.98288,342,166
1737953327.0194962,344,166
1737953327.0194962,346,166
1737953327.0592308,347,166
1737953327.0592308,348,166
1737953327.089136,349,166
1737953327.1211524,350,165
1737953327.160365,350,165
1737953327.1943054,349,165
1737953327.2290103,348,164
1737953327.2290103,347,164
1737953327.2613356,345,163
1737953327.299395,343,162
1737953327.299395,340,162
1737953327.3291757,338,161
1737953327.4131446,336,160
1737953327.444204,333,160
1737953327.4849548,331,160
1737953327.4849548,330,160
1737953327.5390303,328,160
1737953327.5390303,327,160
1737953327.5893784,325,160
1737953327.5893784,325,160
1737953327.5893784,324,160
1737953327.649112,324,160
1737953327.649112,324,161
1737953327.7016606,325,161
1737953327.7016606,326,162
1737953327.757675,327,162
1737953327.757675,329,163
1737953327.803679,331,163
1737953327.803679,333,164
1737953327.8434782,336,164
1737953327.8444784,339,165
1737953327.870096,341,165
1737953327.8792908,344,165
1737953327.915326,346,165
1737953327.9556189,347,166
1737953328.003666,349,166
1737953328.0504024,349,166
1737953328.083055,350,166
1737953328.13478,350,165
1737953328.1736677,349,165
1737953328.2138212,348,165
1737953328.2674322,347,164
1737953328.269429,345,164
1737953328.303404,343,163
1737953328.3478374,341,162
1737953328.3838816,339,161
1737953328.4174016,337,160
1737953328.418429,334,159
1737953328.4547353,333,158
1737953328.4557776,331,157
1737953328.4567883,330,156
1737953328.4991446,329,155
1737953328.5001547,328,155
1737953328.5670197,328,155
1737953328.568025,328,155
1737953328.5690253,328,155
1737953328.6065676,328,155
1737953328.6075654,327,156
1737953328.6556437,327,156
1737953328.6556437,327,156
1737953328.7154615,327,157
1737953328.716455,327,157
1737953328.7607813,327,157
1737953328.7607813,328,157
1737953328.8027446,328,157
1737953328.8092513,329,156
1737953328.8958378,329,156
1737953328.8958378,330,156
1737953328.8958378,330,156
1737953328.991594,330,156
1737953328.991594,330,157
1737953329.06451,329,157
1737953329.06451,329,157
1737953329.114143,328,158
1737953329.114143,327,158
1737953329.1579072,326,159
1737953329.1594186,326,159
1737953329.2191424,325,160
1737953329.2191424,324,160
1737953329.2709265,324,161
1737953329.2709265,324,161
1737953329.3291194,323,162
1737953329.3291194,323,162
1737953329.374112,323,163
1737953329.374112,323,163
1737953329.4241705,323,164
1737953329.4241705,322,164
1737953329.4642885,322,164
1737953329.4642885,322,165
1737953329.512807,322,165
1737953329.512807,322,165
1737953329.5575843,322,164
1737953329.559095,322,164
1737953329.5945258,322,164
1737953329.5945258,323,163
1737953329.6457472,323,163
1737953329.6477427,323,163
1737953329.699142,323,162
1737953329.699142,322,162
1737953329.7399735,322,162
1737953329.7399735,322,162
1737953329.799204,322,161
1737953329.799204,322,161
1737953329.8394198,322,162
1737953329.8394198,322,162
1737953329.8894627,321,162
1737953329.8894627,321,162
1737953329.929211,321,163
1737953329.9365315,320,163
1737953329.9870543,320,164
1737953329.9870543,320,164
1737953330.0390782,319,165
1737953330.04053,319,165
1737953330.0415404,320,166
1737953330.0813596,320,166
1737953330.085368,321,166
1737953330.1219363,321,166
1737953330.171816,322,166
1737953330.171816,323,166
1737953330.2391372,324,166
1737953330.2391372,325,166
1737953330.319326,326,166
1737953330.3210013,327,166
1737953330.3892703,327,165
1737953330.4592566,328,165
1737953330.460695,327,164
1737953330.5442257,327,164
1737953330.5442257,326,163
1737953330.6244788,326,163
1737953330.629634,325,162
1737953330.629634,324,162
1737953330.7096963,323,161
1737953330.7107213,323,161
1737953330.773625,323,161
1737953330.7746203,323,160
1737953330.8446438,323,160
1737953330.8446438,323,160
1737953330.91919,323,160
1737953330.920081,324,159
1737953330.989638,324,159
1737953330.989638,325,159
1737953331.0744474,325,158
1737953331.0744474,325,158
1737953331.1495,326,157
1737953331.1495,326,156
1737953331.2292526,326,156
1737953331.2292526,327,155
1737953331.2964132,327,154
1737953331.297501,328,153
1737953331.36442,328,152
1737953331.36442,328,152
1737953331.4294598,329,151
1737953331.4294598,329,151
1737953331.4294598,330,150
